Foreign_or_Domestic,IMDB_score,Netflix_Original,TV_or_Movie,date,genre,language,title,year
,7.6,,movie ,08/26/2019,"Crime, Drama",English,American Psycho,2000
,5.9,,movie ,08/26/2019,"Action, Adventure, Thriller",English,Dante's Peak,1997
,7.8,,movie ,08/26/2019,"Documentary, Biography, Drama",Portuguese,Elena,2012
,4.9,,movie ,08/26/2019,"Action, Thriller",English,First Kill,2017
,8.0,,movie ,08/26/2019,"Documentary, Drama",English,For the Birds,2018
,6.0,,movie ,08/26/2019,"Animation, Comedy, Family, Fantasy",English,Igor,2008
,6.2,,movie ,08/26/2019,"Comedy, Romance",English,Just Friends,2005
,7.4,,movie ,08/26/2019,Drama,English,Lean on Me,1989
,,,movie ,08/26/2019,Kids,English,Loo Loo Kids: Johny & Friends Musical Adventures,
,7.8,,movie ,08/26/2019,Animation,English,Luo Bao Bei,
,7.5,,movie ,08/26/2019,"Action, Adventure, Drama, Sci-Fi, Thriller",English,Marvel's Agents of S.H.I.E.L.D. ,
,,,movie ,08/26/2019,"Biographical, Drama",English,Mokalik (Mechanic) ,2019
,8.7,,movie ,08/26/2019,Special,English,Moving Art ,
,5.2,,movie ,08/26/2019,"Comedy, Romance, Sport",English,Mr. Woodcock,2007
,7.4,,movie ,08/26/2019,"Drama, Family",English,My Sister's Keeper ,2009
,8.0,,movie ,08/26/2019,"Crime, Drama, Mystery, Thriller",English,Mystic River,2003
,8.3,,movie ,08/26/2019,"Animation, Action, Adventure, Comedy, Fantasy, Thriller",Japanese,Naruto ,
,6.8,,movie ,08/26/2019,Documentary,English,Nature's Weirdest Events,
,6.6,,movie ,08/26/2019,Thriller,English,Oct-01,2014
,7.5,,movie ,08/26/2019,"Documentary, Drama, Family",French,Olmo & the Seagull ,2015
,6.1,,movie ,08/26/2019,"Animation, Adventure, Comedy, Family, Fantasy",English,Open Season,2006
,8.1,,movie ,08/26/2019,Comedy,English,Phone Swap ,2012
,5.6,,movie ,08/26/2019,"Action, Adventure, Drama, Thriller",English,Poseidon,2006
,6.7,,movie ,08/26/2019,"Drama, Romance",English,Rachel Getting Married,2008
,7.2,,movie ,08/26/2019,"Crime, Drama, Horror, Mystery, Thriller",English,Scream: The TV Series,
,3.8,,movie ,08/26/2019,"Documentary, Crime",English,Serial Killer with Piers Morgan ,
,5.3,,movie ,08/26/2019,"Animation, Family",English,Spookley the Square Pumpkin ,2005
,6.9,,movie ,08/26/2019,"Comedy, War",English,Stripes,1981
,7.6,,movie ,08/26/2019,Comedy,English,Superbad ,2007
,7.6,,movie ,08/26/2019,"Crime, Drama, Mystery, Thriller",English,The Bridge,2013
,7.5,,movie ,08/26/2019,Mystery,English,The CEO ,2016
,5.6,,movie ,08/26/2019,"Horror, Mystery, Thriller",English,The Last Exorcism,2010
,8.9,,movie ,08/26/2019,"Adventure, Drama, Fantasy",English,The Lord of the Rings: The Return of the King ,2003
,8.7,,movie ,08/26/2019,"Adventure, Drama, Fantasy",English,The Lord of the Rings: The Two Towers,2002
,6.2,,movie ,08/26/2019,"Action, Adventure, Romance, Sci-Fi, Thriller",English,The Saint,1997
,6.4,,movie ,08/26/2019,"Action, Crime, Thriller",English,The Taking of Pelham 123,2009
,8.3,,movie ,08/26/2019,"Drama, Horror, Thriller",English,The Walking Dead ,
,,,movie ,08/26/2019,Animation,English,Transformers Rescue Bots Academy,
,,,movie ,08/26/2019,Comedy,Arabic,Uncle Naji in UAE ,2019
,,,movie ,08/26/2019,Action,Arabic,Used Goods (Bikya) ,2018
,5.5,,movie ,08/26/2019,Comedy,English,You Don't Mess with the Zohan,2008
,,,movie ,08/26/2019,Comedy,French,Back to School (La Grande Classe) ,2019
,8.0,,movie ,08/26/2019,"Animation, Music, Sci-Fi",Japanese,CAROLE & TUESDAY ,
,,,movie ,08/26/2019,Comedy,Spanish,Feo pero sabroso ,2018
,8.2,Netflix Original,movie ,08/26/2019,"Drama, Thriller",Spanish,Locked Up ,
,,,movie ,08/26/2019,"Adventure, Comedy, Drama, Family, Sport",Spanish,Mi amigo Alexis ,2019
,,,movie ,08/26/2019,"Comedy, Kids",No Dialogue,Mighty Little Bheem ,
,,Netflix Original,movie ,08/26/2019,Reality,English,Styling Hollywood ,
,8.1,Netflix Original,movie ,08/26/2019,"Mystery, Drama, Teen",English,The A List ,
,,Netflix Original,movie ,08/26/2019,Documentary,English,The Crystal Calls Making the Dark Crystal: Age of Resistance ,2019
,,Netflix Original,movie ,08/26/2019,"Action, Adventure, Drama, Family, Fantasy, Horror, Mystery, Sci-Fi",English,The Dark Crystal: Age of Resistance ,
,,Netflix Original,movie ,08/26/2019,"Crime, Comedy",Spanish,The Good Bandit (Un Bandido Honrado) ,
,8.6,Netflix Original,movie ,08/26/2019,Reality-TV,English,The Great British Baking Show ,
,7.2,,movie ,08/26/2019,"Animation, Adventure, Family, Fantasy",English,True and the Rainbow Kingdom ,
,,,movie ,08/26/2019,Thriller,Spanish,Unbridled (Animales sin collar) ,2018
,6.6,,movie ,08/26/2019,"Action, Drama",English,Expo ,2018
,6.2,,movie ,08/26/2019,"Comedy, Romance",English,Falling Inn Love ,2019
,6.8,,movie ,08/26/2019,"Drama, Faith",Portuguese,Kardec ,2019
,7.4,,movie ,08/26/2019,"Crime, Drama",English,Starred Up ,2013
,6.9,,movie ,08/26/2019,Comedy,English,Workin' Moms ,
,5.5,Netflix Original,movie ,08/26/2019,Reality,English,Droppin' Cash: Los Angeles ,
,8.3,,movie ,08/26/2019,"Documentary, Music",English,Travis Scott: Look Mom I Can Fly ,2019
,6.1,,movie ,08/26/2019,"Action, Adventure, Fantasy",English,Van Helsing ,
,6.3,Netflix Original,movie ,08/26/2019,"Game-Show, Reality-TV",English,Million Pound Menu ,
,8.1,,movie ,08/26/2019,"Comedy, Drama, Fantasy, Romance",English,The Good Place ,
,5.9,Netflix Original,movie ,08/26/2019,"Animation, Adventure, Comedy, Family, Fantasy, Musical",English,Trolls: The Beat Goes On!,
Domestic,8.6,Netflix Original,standup,08/19/2019,Comedy,English,Dave Chappelle: Sticks & Stones ,2019
Domestic,,,standup,08/19/2019,Comedy,Cantonese,Drink Drank Drunk ,2016
Domestic,,,standup,08/19/2019,Thriller,English,Fanatic,2017
Domestic,5.7,,standup,08/19/2019,Drama,English,One Last Thing ,2018
Domestic,8.1,,standup,08/19/2019,"Comedy, News, Talk-Show",English,Patriot Act with Hasan Minhaj ,
Domestic,8.0,Netflix Original,standup,08/19/2019,"Drama, Mystery",English,13 Reasons Why,
Domestic,7.9,Netflix Original,standup,08/19/2019,"Documentary, Short",English,13 Reasons Why: Beyond the Reasons,
,6.4,,movie ,08/12/2019,"Action, Crime, Drama, Thriller",English,The Punisher,2004
,,Netflix Original,movie ,08/12/2019,"Romance, Drama",Spanish,45 rpm ,
,,Netflix Original,movie ,08/12/2019,"Drama, Crime",Spanish,Apache: The Life of Carlos Tevez ,
,6.7,Netflix Original,movie ,08/12/2019,"Drama, Sci-Fi",Russian,Better Than Us ,
,7.6,,movie ,08/12/2019,"Animation, Action, Drama, Fantasy, Horror",Japanese,Blue Exorcist ,
,,Netflix Original,movie ,08/12/2019,Documentary,English,Diagnosis ,
,5.6,,movie ,08/12/2019,Comedy,English,For Love or Money ,2019
,,Netflix Original,movie ,08/12/2019,"Crime, Thriller",Spanish,Green Frontier (Frontera Verde) ,
,7.5,,movie ,08/12/2019,"Animation, Action, Drama, Sci-Fi",Japanese,Gunslinger Girl ,
,,Netflix Original,movie ,08/12/2019,"Animation, Action, Adventure, Comedy, Drama, Family, Fantasy, Horror, Sci-Fi, Thriller",English,Invader Zim: Enter the Florpus ,2019
,8.5,Netflix Original,movie ,08/12/2019,"Crime, Drama, Thriller",English,MINDHUNTER ,
,7.9,Netflix Original,movie ,08/12/2019,Documentary,English,QB1: Beyond the Lights,
,6.5,,movie ,08/12/2019,"Action, Mystery, Sci-Fi, Thriller",English,Self/less ,2015
,6.2,Netflix Original,movie ,08/12/2019,Comedy,English,Sextuplets ,2019
,,Netflix Original,movie ,08/12/2019,Kids,English,Super Monsters Back to School ,2019
,6.9,Netflix Original,movie ,08/12/2019,"Comedy, Political",Spanish,The Little Switzerland (La pequeña Suiza) ,2019
,7.8,Netflix Original,movie ,08/12/2019,"Action, Drama, Thriller",Spanish,Victim Number 8 ,
,7.0,Netflix Original,movie ,08/12/2019,"Animation, Short",English,Cannon Busters,
,,,movie ,08/12/2019,Children,Hindi,Chhota Bheem Kungfu Dhamaka ,2019
,8.9,Netflix Original,movie ,08/12/2019,"Action, Crime, Drama, Thriller",Hindi,Sacred Games,
,6.6,Netflix Original,movie ,08/12/2019,Drama,Mandarin,Til Death Do Us Part,
,,Netflix Original,movie ,08/12/2019,Comedy,Portuguese,Whindersson Nunes: Adult,2019
,,Netflix Original,movie ,08/12/2019,"Crime, Documentary",English,Happy Jail,
,5.8,,movie ,08/12/2019,"Animation, Action, Comedy, Family, Fantasy, Sci-Fi",English,Nexo Knights,
,7.7,,movie ,08/12/2019,"Drama, Mystery, Sci-Fi",English,The 100,
,8.2,,movie ,08/12/2019,Drama,Malayalam,Uyare,2019
,3.4,,movie ,08/12/2019,Romantic Comedy,Tamil,90 ML,2019
,8.4,,movie ,08/12/2019,"Documentary, Crime, Thriller",Spanish,Armed to the Teeth,2018
,9.0,,movie ,08/12/2019,Documentary,English,Calum von Moger: Unbroken,2019
,6.7,,movie ,08/12/2019,"Action, Adventure, Drama, History",English,Knightfall,
,,Netflix Original,movie ,08/12/2019,Comedy,English,Tiffany Haddish Presents: They Ready,
,7.4,,movie ,08/12/2019,Documentary,English,Woodstock,2019
 ,6.1,,series,08/05/2019,"Animation, Action, Adventure, Family, Sci-Fi",English,DC Super Hero Girls ,
 ,7.8,Netflix Original,series,08/05/2019,Drama,Spanish,Cable Girls,
 ,8.8,,series,08/05/2019,Stand-up,English,Colin Quinn: Red State Blue State ,2019
 ,8.0,Netflix Original,series,08/05/2019,"Comedy, Drama, Sport",English,GLOW,
 ,7.9,,series,08/05/2019,"Comedy, Crime, Drama, Horror",English,IZombie,
 ,,Netflix Original,series,08/05/2019,Drama,Hindi,Jaoon Kahan Bata Ae Dil,2018
 ,4.2,,series,08/05/2019,"Comedy, Family",English,Judy Moody and the Not Bummer Summer ,2011
 ,8.7,Netflix Original,series,08/05/2019,"Animation, Short, Action, Adventure, Comedy, Family",English,Rocko's Modern Life: Static Cling,2019
 ,,Netflix Original,series,08/05/2019,"Crime, Drama",Portuguese,Sintonia,
 ,,Netflix Original,series,08/05/2019,Documentary,English,The Family,
 ,6.9,Netflix Original,series,08/05/2019,Family,English,The InBESTigators,
 ,7.8,,series,08/05/2019,Reality-TV,English,Tiny House Nation ,
 ,8.0,,series,08/05/2019,"Crime, Drama, Mystery, Thriller",Hindi,Badla ,2019
 ,,Netflix Original,series,08/05/2019,Drama,Arabic,Dollar ,
 ,7.8,,series,08/05/2019,Comedy,English,Jane The Virgin ,
 ,6.9,,series,08/05/2019,Documentary,English,Roll Red Roll,2018
 ,5.3,,series,08/05/2019,Horror,English,St. Agatha ,2018
 ,,Netflix Original,series,08/05/2019,"Biography, Drama",Japanese,The Naked Director ,
 ,,,series,08/05/2019,Documentary,English,The Pursuit ,2019
 ,,Netflix Original,series,08/05/2019,"Action, Crime",English,Wu Assassins ,
 ,7.3,,series,08/05/2019,"Drama, Romance",Filipino,Crazy Beautiful You ,2015
 ,,,series,08/05/2019,Romance,English,Professor Mack ,2017
 ,7.1,,series,08/05/2019,Documentary,English,Screwball ,2018
 ,6.4,,series,08/05/2019,Comedy,English,Sebastian Maniscalco: Why Would You Do That ,2016
foreign,5.0,,movie ,07/29/2019,"Action, Crime, Thriller",Arabic,Detention Letter,2017
foreign,,Netflix Original,movie ,07/29/2019,"Documentary, Anime",English,Enter the Anime ,2018
foreign,5.5,Netflix Original,movie ,07/29/2019,"Comedy, Family",English,No Good Nick ,
foreign,,,movie ,07/29/2019,Drama,Spanish,No One Will Ever Know ,2018
foreign,8.1,Netflix Original,movie ,07/29/2019,"Comedy, News, Talk-Show",English,Patriot Act with Hasan Minhaj ,
foreign,8.0,Netflix Original,movie ,07/29/2019,"Animation, Adventure, Comedy, Family, Musical, Mystery",English,Ask the StoryBots ,
foreign,,Netflix Original,movie ,07/29/2019,Documentary,English,Basketball or Nothing ,
foreign,6.3,,movie ,07/29/2019,"Comedy, Drama",English,Dear White People ,
foreign,8.3,Netflix Original,movie ,07/29/2019,Comedy,English,Derry Girls ,
foreign,,,movie ,07/29/2019,Documentary,English,Léa & I ,2019
foreign,,Netflix Original,movie ,07/29/2019,Comedy,English,Otherhood ,2019
foreign,,Netflix Original,movie ,07/29/2019,Documentary,English,Our Planet - Behind The Scenes,2019
foreign,7.1,Netflix Original,movie ,07/29/2019,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",English,She-Ra and the Princesses of Power ,
foreign,8.4,,movie ,07/29/2019,"Comedy, Drama",Hindi,3 Idiots,2009
foreign,,,movie ,07/29/2019,"Comedy, Family, Fantasy",Hindi,Are We Done Yet?,2007
foreign,7.0,,movie ,07/29/2019,"Action, Crime, Drama, Sport, Thriller",English,Boyka: Undisputed,2016
foreign,,,movie ,07/29/2019,"Animation, Family",English,Care Bears: Welcome to Care-a-Lot,
foreign,5.8,,movie ,07/29/2019,"Action, Adventure, Fantasy",English,Clash of the Titans,2010
foreign,6.3,,movie ,07/29/2019,"Drama, Horror",Hindi,Darna Mana Hai,2003
foreign,7.6,,movie ,07/29/2019,"Crime, Drama, Mystery, Thriller",Hindi,Ek Hasina Thi,2004
foreign,6.4,,movie ,07/29/2019,"Comedy, Drama, Family, Sport",Hindi,Ferrari Ki Sawaari,2012
foreign,6.6,,movie ,07/29/2019,"Drama, History, War",Spanish,For Greater Glory,2012
foreign,7.1,,movie ,07/29/2019,"Comedy, Drama, Romance",English,Four Weddings and a Funeral,1994
foreign,8.5,,movie ,07/29/2019,Documentary,English,Grand Designs,
foreign,8.0,,movie ,07/29/2019,"Comedy, Fantasy, Romance",English,Groundhog Day,1993
foreign,8.4,,movie ,07/29/2019,"Drama, Family",English,Heartland,
foreign,6.5,,movie ,07/29/2019,"Crime, Drama, Fantasy, Horror, Mystery, Thriller",English,Horns ,2013
foreign,7.5,,movie ,07/29/2019,"Crime, Drama, Thriller",English,Jackie Brown,1997
foreign,5.3,,movie ,07/29/2019,"Action, Adventure, Sci-Fi",English,Jupiter Ascending,2015
foreign,8.9,,movie ,07/29/2019,Romance,Urdu,Khaani,
foreign,6.2,,movie ,07/29/2019,"Action, Adventure, Drama",English,Last Knights,2015
foreign,8.4,,movie ,07/29/2019,"Mystery, Romance, Thriller",Telugu,Manu,2018
foreign,6.2,,movie ,07/29/2019,"Action, Drama, Thriller",English,MI-5 ,2015
foreign,8.0,,movie ,07/29/2019,"Animation, Action, Adventure, Family, Fantasy, Romance",French,Miraculous: Tales of Ladybug & Cat Noir,
foreign,6.8,,movie ,07/29/2019,"Comedy, Drama, Romance",English,Now and Then,1995
foreign,6.8,,movie ,07/29/2019,"Crime, Drama, Thriller",English,Panic Room,2002
foreign,,,movie ,07/29/2019,Documentary,Hindi,Regiment Diaries,
foreign,8.1,,movie ,07/29/2019,"Drama, Sport",English,Rocky,1976
foreign,7.2,,movie ,07/29/2019,"Drama, Sport",English,Rocky II,1979
foreign,6.8,,movie ,07/29/2019,"Drama, Sport",English,Rocky III,1982
foreign,6.8,,movie ,07/29/2019,"Drama, Sport",English,Rocky IV,1985
foreign,5.3,,movie ,07/29/2019,"Drama, Sport",English,Rocky V,1990
foreign,5.5,,movie ,07/29/2019,"Comedy, Drama, Romance",English,Rumor Has It...,2005
foreign,,,movie ,07/29/2019,Thriller,English,Running Out Of Time,2018
foreign,5.7,,movie ,07/29/2019,"Action, Crime, Drama, Thriller",English,Seal Team Six: The Raid on Osama Bin Laden,2012
foreign,5.6,,movie ,07/29/2019,Comedy,English,Sex and the City: The Movie,2008
foreign,6.7,,movie ,07/29/2019,"Comedy, Drama, Romance",English,Something's Gotta Give,2003
foreign,6.4,,movie ,07/29/2019,"Action, Adventure, Thriller",English,Space Cowboys,2000
foreign,7.2,,movie ,07/29/2019,"Crime, Thriller",English,The Bank Job,2008
foreign,7.2,,movie ,07/29/2019,Reality-TV,English,The Chefs' Line,
foreign,5.5,,movie ,07/29/2019,"Comedy, Romance",English,The House Bunny,2008
foreign,8.0,,movie ,07/29/2019,"Crime, Drama, Mystery, Thriller",English,The Sinner,
foreign,6.5,,movie ,07/29/2019,"Comedy, Drama",English,"To Wong Foo, Thanks for Everything! ",1995
foreign,,,movie ,07/29/2019,Animation,English,Transformers Rescue Bots Academy ,
foreign,7.8,,movie ,07/29/2019,"Action, Thriller",Tamil,Uriyadi 2 ,2019
foreign,7.1,,movie ,07/29/2019,"Action, Crime, Drama, Mystery, Thriller",Hindi,Wazir ,2016
foreign,4.4,,movie ,07/29/2019,"Drama, Sci-Fi",English,White Chamber ,2018
foreign,6.4,,movie ,07/29/2019,"Biography, Drama, Music",English,Why Do Fools Fall in Love,1998
foreign,,Netflix Original,movie ,07/29/2019,Anime,Japanese,KENGAN ASHURA,
foreign,7.5,Netflix Original,movie ,07/29/2019,Comedy,English,The Letdown,
foreign,7.4,Netflix Original,movie ,07/29/2019,Thrillers,English,The Red Sea Diving Resort,2019
foreign,8.6,,movie ,07/29/2019,"Crime, Drama",English,Wentworth,
foreign,6.5,,movie ,07/29/2019,Thriller,Telugu,7 (Seven) ,
foreign,4.7,,movie ,07/29/2019,Thriller,English,All Good Ones Get Away (An Affair to Die For) ,2019
foreign,5.8,,movie ,07/29/2019,Thriller,English,American Hangman ,2019
foreign,6.8,,movie ,07/29/2019,Drama,Japanese,Ramen Shop ,
foreign,,Netflix Original,movie ,07/29/2019,Stand-up,English,Whitney Cummings: Can I Touch It? ,2019
,5.9,,movie ,07/22/2019,"Action, Drama, War",English,Mission of Honor / Hurricane,2018
,7.2,,movie ,07/22/2019,"Animation, Action, Adventure, Comedy, Family, Fantasy",English,The Croods,2013
,7.7,Netflix Original,movie ,07/22/2019,"Animation, Short, Comedy",English,Twelve Forever,
,3.3,,movie ,07/22/2019,Horror,English,1st Summoning ,2018
,6.3,Netflix Original,movie ,07/22/2019,Thriller,Spanish,Boi,2019
,,,movie ,07/22/2019,"Crime, Drama, Horror, Mystery, Thriller",Filipino,Eerie ,2018
,8.7,,movie ,07/22/2019,Documentary,English,Fake or Fortune? ,
,5.6,Netflix Original,movie ,07/22/2019,Comedy,French,Girls With Balls,2018
,7.5,,movie ,07/22/2019,Documentary,English,Guy Martin: Last Flight of the Vulcan Bomber ,2015
,8.0,,movie ,07/22/2019,Reality-TV,English,Love Your Garden ,
,8.0,,movie ,07/22/2019,Documentary,English,Monty Don's French Gardens ,
,8.4,,movie ,07/22/2019,Documentary,English,Monty Don's Italian Gardens ,
,7.5,Netflix Original,movie ,07/22/2019,Drama,Korean,My First First Love,
,8.1,Netflix Original,movie ,07/22/2019,"Comedy, Crime, Drama",English,Orange is the New Black,
,7.0,Netflix Original,movie ,07/22/2019,Game-Show,English,Sugar Rush,
,6.8,,movie ,07/22/2019,"Drama, Romance, War",English,The Exception,2016
,6.9,Netflix Original,movie ,07/22/2019,Thriller,Spanish,The Son (El Hijo),2019
